comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_23,@MargaretJohnson-s7f,2025-03-14T22:48:08+00:00,"84 days, 3:15:08",A house built on sand will never stand.The truth will make you free. The people deserve the truthInstead they are treated like  idiots.You can fool some of the people some of the time  but you cannot fool all the people all the time. Truth shows strength of characterCorrupted and deceptive people cannot.
ct_24,@FinnieMcF,2025-03-14T15:46:40+00:00,"83 days, 20:13:40","This is a worldwide problem, not just China, but hey, let's JUST focus on China because the news tells me I should hate them 🙄"
ct_25,@Truly24,2025-03-13T22:02:36+00:00,"83 days, 2:29:36","In Philippines millions of people don't have a job ,luckily vlogging can help them feed their family ..."
ct_26,@tonnymiller123,2025-03-11T17:37:58+00:00,"80 days, 22:04:58",delusional...
ct_27,@Bookreviewer-n5e,2025-03-08T05:04:30+00:00,"77 days, 9:31:30",CHina is a facade but Trump eating jobs of Americans is fine. What a stupid propanaga channel lying thru its teeth.
ct_28,@alinapopescu872,2025-03-04T13:38:53+00:00,"73 days, 18:05:53","I watched this only this morning, but on Al Jazeera English. So, whose propaganda product is it?"
ct_29,@Angela-o4y,2025-03-03T16:33:33+00:00,"72 days, 21:00:33","Someone who made this introduction did not know the truth. In fact there is rural pension plan in China. The way that Chinese government support the people in rural is different from in the City. Two different systems. The Chinese government attaches great importance to the treatment of farmers, especially when encountering big loss caused by force majeure, the government will provide financial support."
ct_30,@paquitoignacio3449,2025-02-27T18:21:06+00:00,"68 days, 22:48:06","In my opinion only, don’t know if I’m right that I have to if I’m unemployed professional, perhaps try the Middle East"
ct_31,@nathanielaustin2601,2025-02-26T03:51:08+00:00,"67 days, 8:18:08","NYC is a homeless city right now what are y’all talking about. Side note, Rednote app is one huge fact check! This is a fear-mongering documentary."
ct_32,@rebeccasomebody4843,2025-02-25T19:41:39+00:00,"67 days, 0:08:39",I thought they had a shortage in workforce because of the previous 1 child rule.
ct_33,@appl2597,2025-02-25T13:17:14+00:00,"66 days, 17:44:14",You doing a documentary about China. The least you could do is learn to pronounce Chinese names properly.It's so easy nowadays with Google and everything. There's no excuse anymore.
ct_34,@theunknowncorps22,2025-02-25T10:02:06+00:00,"66 days, 14:29:06","The only reason these issues are happening in China is because it adopted capitalist elements into its economy from 1978 onwards (with variation over the decades). This is why there is unemployment in the first place because there is a reserve army of labour that's left out of work because it isn't 'profitable' to hire them all. All the positive elements like strong growth, real wage increases, poverty reduction, harsh anti-corruption measures etc. are because of party- state initiative and socialist elements that remain. If it was a neoliberal economy (like US) it would be even worse."
ct_35,@A.CMc1997,2025-02-22T19:54:20+00:00,"64 days, 0:21:20","Many countries are stuck in the mindset that just because they were able to buy houses during the 90s and early 2000s, it means that the current generation should have been able to do so. Else they are lazy. What they seem to forget is that cost of living back then is not as high a cost of living now."
ct_36,@theworkerhours3141,2025-02-18T21:32:06+00:00,"60 days, 1:59:06",Same situation as the US and other western countries. Same dog with a different collar.
ct_37,@FreshAirRules,2025-02-18T03:26:53+00:00,"59 days, 7:53:53",Excellent documantary!  Top notch writing and camera work.  So rare to see now online.  Thank you!
ct_38,@MrBobsmith34,2025-02-17T05:04:25+00:00,"58 days, 9:31:25",Is the issue a lack of jobs or a lack of decent jobs? I suspect the two graduates could both get some form of full employment but that low wage dead end job they rather than take. In that sense its not that different from many economies in the West- although the dead-end jobs would pay better. On a completely unrelated point surely the female job hunter should dress a bit more formally for interviews?
ct_39,@RosihRosih-m9q,2025-02-17T01:41:10+00:00,"58 days, 6:08:10","LOL....WESTERN MEDIA MAKES FAKE NEWS, MAKES PROPAGANDA AS IF CHINA IS GETTING DOWN😊😊😊"
ct_40,@trailingupwards,2025-02-16T18:43:39+00:00,"57 days, 23:10:39",Democratic capitalism = FailCommunist Capitalism = FailWho woulda thunk treating reality like a monopoly game wouldnt work out for the vast majority of people?
ct_41,@skyy4548,2025-02-16T16:53:38+00:00,"57 days, 21:20:38","Silly, economy goes up and down.  Painting a groom and doom picture without knowing all the details is just propaganda.  This channel will not grow with this type of content and waste viewer's time!"
ct_42,@fsmusicali,2025-02-16T14:23:11+00:00,"57 days, 18:50:11","Start looking for a Job while you are studying, not after"
ct_43,@bencordell1965,2025-02-15T21:50:54+00:00,"57 days, 2:17:54",Global money printing has sent us all in the wrong direction
ct_44,@bencordell1965,2025-02-15T21:46:14+00:00,"57 days, 2:13:14",House of cards!!!!!!!
ct_45,@bencordell1965,2025-02-15T21:45:53+00:00,"57 days, 2:12:53",Migrant worker....in your own country?
ct_46,@bencordell1965,2025-02-15T21:35:48+00:00,"57 days, 2:02:48",Industrialists just move around the world taking advantage of the most desperate country....and as soon as the work force reaches for better conditions ...higher wages....they move the factories yo another country
ct_47,@lsp4457,2025-02-15T13:33:50+00:00,"56 days, 18:00:50",我还以为拍纪录片就要加这种灰暗的滤镜，然后我看了这个频道的其他节目并没有这种滤镜……看来导演是去BBC进修过得
ct_48,@dengist8172,2025-02-14T04:00:29+00:00,"55 days, 8:27:29","You are literally lying in this ""documentary"". ""Government say job crisis is fake created by the west""? Where did you get that? The government does acknowledge the problem in all its latest policy plans. Do you even read what the CN government publishes?I hope you enjoyed your work travel to Beijing though since it's a much more exciting city than wherever you are based in Europe."
ct_49,@keepgoing7533,2025-02-13T20:37:47+00:00,"55 days, 1:04:47","As a 30 year old myself, I advise Qianqian to move away from her place of birth to find relative success.And set the bar low.Even if the means to relocate seem unobtainable, still make moving the priority."
ct_50,@hokroeger,2025-02-13T17:42:01+00:00,"54 days, 22:09:01","USA's and UK's Disillusioned Youth | Filling the streets with drugs, garbage and filth. And British ""experts"" criticizing China! What a humiliating shame!"
ct_51,@scholarlyreader383,2025-02-13T16:45:17+00:00,"54 days, 21:12:17",China is just learning the hardway
ct_52,@kongming403,2025-02-12T13:00:57+00:00,"53 days, 17:27:57","For media , China has all the problems lol . China was supposed to crash like 10 years back - it still hasnt lol"
ct_53,@Md.Anzo-dh1xc,2025-02-12T09:59:43+00:00,"53 days, 14:26:43","The current job market worldwide resembles a massive Ponzi scheme. Wages have remained stagnant over the past 20 to 30 years, while the cost of living continues to rise steadily. Compounding this issue are extremely high taxes, which can take 50–60% of minimum wage earnings, leaving workers struggling to meet basic needs."
ct_54,@trfgshdtg4577,2025-02-10T08:46:40+00:00,"51 days, 13:13:40",ANOTHETR GARBAGE WESTERN PROPAPAGANDA
ct_55,@DigitalRainn,2025-02-09T22:41:55+00:00,"51 days, 3:08:55","They have much more than amaericanss, aat least their family unit isnt totally destoyed and their cities are still safe. unlike USA"
ct_56,@StateofMind-z6p,2025-02-09T17:50:50+00:00,"50 days, 22:17:50","Not worth the hassle, you compete for poverty."
ct_57,@nadzrinpuad1283,2025-02-08T16:28:46+00:00,"49 days, 20:55:46","Western always complain and yet they struggle to provide only hundred million people for job, this country need to provide billions of job dude. It isnt easy task..😂😂"
ct_58,@omarir-gw3ku,2025-02-08T04:02:41+00:00,"49 days, 8:29:41",i amnot going to have children the world is not fair
ct_59,@meetdavid2024,2025-02-07T23:04:26+00:00,"49 days, 3:31:26","As a Chinese American who makes $100k, I prolly be unemployed too if my parents didn’t come to the states😭"
ct_60,@craphead9842,2025-02-06T18:05:26+00:00,"47 days, 22:32:26",Also praying will do jackshit... Please get real... Tony cuenca
ct_61,@craphead9842,2025-02-06T17:41:21+00:00,"47 days, 22:08:21",Average Chinese monthly wage about 600$..so more BS... Tony cuenca
ct_62,@benjamincastillomorales1943,2025-02-06T17:31:50+00:00,"47 days, 21:58:50","COMEN  BIEN FEO, LOS CHINOS SON MUY COCHINOS"
ct_63,@MultiMyNickName,2025-02-06T16:18:03+00:00,"47 days, 20:45:03","More Western lies then, nothing to see here, heard it all before, the Chinese economy has been apparently about to collapse for years now and its still powering ahead. Laughably bad."
ct_64,@ireckon-xt4pt,2025-02-06T11:18:34+00:00,"47 days, 15:45:34",😂😂😂😂😂
ct_65,@YasminYoruba,2025-02-05T08:04:12+00:00,"46 days, 12:31:12",This is a global problem. Being Aussie and studying is very difficult
ct_66,@ckzf1842,2025-02-05T07:29:59+00:00,"46 days, 11:56:59",That is a BIG breakfast !😮
ct_67,@marlaw211972,2025-02-04T18:41:50+00:00,"45 days, 23:08:50",This Documentary is Bias😂...
ct_68,@marlaw211972,2025-02-04T18:41:19+00:00,"45 days, 23:08:19",This Problem is not only found In CHINA its every countries Problem...But Look at what CHINA has done in vary short period of time..Number #1 Economy in the World..became the most advanced in all areas of Technology...no countries has ever done..not even America..
ct_69,@WeiZhaoAI,2025-02-04T00:51:20+00:00,"45 days, 5:18:20",可怕至极
ct_70,@stevenriften7561,2025-02-03T07:27:50+00:00,"44 days, 11:54:50","But i thought China was ""thriving""? 🤔 This seems to be getting worst from what I see on YouTube."
ct_71,@notnotjake,2025-02-02T15:20:45+00:00,"43 days, 19:47:45",that was a hell of a lot of laundry detergent
ct_72,@wisdon,2025-02-02T13:48:55+00:00,"43 days, 18:15:55",Unemployment in China is 5% how much it is in Europe?
ct_73,@constantinhaller4391,2025-02-01T20:32:14+00:00,"43 days, 0:59:14",actually they live a decend to good life ... food nice family emotional care friends a home etc much better then in germany or usa atm or europe even
ct_74,@evafermin5334,2025-02-01T20:18:08+00:00,"43 days, 0:45:08",CCP leadership shou ld be more transpar ent make remedy for your citizens nee ds for employment and sources of income
ct_75,@melc900,2025-02-01T15:58:25+00:00,"42 days, 20:25:25","If you're going to get someone to report on China, make sure they can pronounce pinyin correctly."
ct_76,@yinhuahuang8993,2025-02-01T14:23:41+00:00,"42 days, 18:50:41",The first one is going to fail because he is only looking to become rich in a short period of time without hard working
ct_77,@theamici,2025-02-01T14:19:57+00:00,"42 days, 18:46:57","This report was overly paranoid. I really don't think Chinese leaders give two shits about this documentary, or whether you're a spy. You simply don't matter to them. As for reporting on the issue: of course there's always someone who falls out of the cracks. The question isn't whether they've fallen, but whether there are opportunities for them to rise again. If they are able to study again, after failing to get a job in their current education, then I don't really see the problem as being much worse than practically every western country.Journalism especially is a really difficult profession to land a job in. Everywhere. Not just in cenorship-heavy China. But everywhere on the planet practically. People aren't paying for news as much, not like in paper days, and advertising revenue is down. But if the guy can go back to school and get another degree, he'll have two feet to stand on, and will be better able to find something."
ct_78,@memoryyumnam9539,2025-02-01T01:59:03+00:00,"42 days, 6:26:03",This France guys serious is very good fake story china have pension
ct_79,@lemelama,2025-01-31T20:58:00+00:00,"42 days, 1:25:00","Youth unemployment in China fell to 17.1% in October 2024 from 17.6% in September. Youth unemployment hit a record high of 21.3% in June the previous year, prompting China to halt publication of this closely watched metric until the recent change. Source: National Bureau of Statistics of ChinaYouth unemployment in the United States rose to 9.50 percent in October from 9.20 percent in September 2024. The youth unemployment rate in the United States averaged 11.61 percent from 1948 to 2024, reaching a record high of 28.50 percent in April 2020 and a record low of 4.80 percent in May 1951. Source: U.S. Bureau of Labor Statistics"
ct_80,@V170R1A,2025-01-30T23:52:15+00:00,"41 days, 4:19:15",Sorry to see the quality of life is so bad there. Good people deserve better.
ct_81,@龚术,2025-01-30T08:09:44+00:00,"40 days, 12:36:44",至少他们都在努力而不是躺在街上什么都不干
ct_82,@ronchen6621,2025-01-30T00:14:49+00:00,"40 days, 4:41:49",Many jobs have been replaced by robots.  Try calling a call centre you will be greeted by an AI voice.  Assembly lines are using fewer workers as robots can perform the jobs more efficiently and cheaply.  Even labour intensive jobs such are farming are being mechanised.
ct_83,@pritikinaa,2025-01-29T18:56:01+00:00,"39 days, 23:23:01","The narrative spun in the Xiaohongshu app is vastly different than the one on this documentary. Per Xiaohongshu posts there is no homelessness, everyone has healthcare, everything is cheap and affordable. I highly doubt China is as wonderful for the average person on an average wage in China. I'm sure it's great to live there on a Western salary but not an your average Chinese person's salary."
ct_84,@Ps05205,2025-01-29T15:41:17+00:00,"39 days, 20:08:17","For some reason the media only show negatives…but eventhough there are few millions who struggle, there must be hundreds of millions living a decent life…China is just huge everything becomes at bigger scale…I am not a bot…"
ct_85,@morf2723,2025-01-28T13:36:00+00:00,"38 days, 18:03:00",Did the first guy pour whole detergent bottle?
ct_86,@angela-op1bt,2025-01-28T12:13:03+00:00,"38 days, 16:40:03","Look at the granny still working like that at that age. They sold us dreams and made us believe that, it's the only way we can be happy. We turned our faces from the land where the life comes from."
ct_87,@orvos1459,2025-01-28T06:35:56+00:00,"38 days, 11:02:56",Why is this happening worldwide? Why?
ct_88,@joebloggs24,2025-01-27T04:27:08+00:00,"37 days, 8:54:08","When countries reach their zenith, we see the massive inequality with how resources are divided up - scarcity and greediness means there are growing resentment toward lack of opportunity, where someone's journey to achieve is far greater than another's, and with that much of a head start, who's going to bother losing half their life to work?"
ct_89,@AluBukhara,2025-01-26T10:49:46+00:00,"36 days, 15:16:46","Propaganda video from West as usual as expected, nothing new, nothing surprising."
ct_90,@xxafthabxx9346,2025-01-26T10:06:52+00:00,"36 days, 14:33:52",This is a global issue Chinese is doing more for social welfare than any other country. It's much worse to survive in the west and other countries
ct_91,@Fukkkkkkll01,2025-01-26T01:02:36+00:00,"36 days, 5:29:36",zero tolerance towards their leadership??FUUUCK YOU XI JINPING.
ct_92,@calvinsuu1949,2025-01-25T18:30:56+00:00,"35 days, 22:57:56",Ugly side of capitalism...communist revolution in china occurred for the sole purpose of changing this but now its exactly the same situation...will the ccp ever learn?
ct_93,@Carmenmy-y3d,2025-01-25T09:41:01+00:00,"35 days, 14:08:01","1990. The Economist. China's economy has come to a halt.1996. The Economist. China's economy will face a hard landing.1998. The Economist: China's economy entering a dangerous period of sluggish growth.1999. Bank of Canada: Likelihood of a hard landing for the Chinese economy.2000. Chicago Tribune: China currency move nails hard landing risk coffin.2001. Wilbanks, Smith & Thomas: A hard landing in China.2002. Westchester University: China Anxiously Seeks a Soft Economic Landing2003. New York Times: Banking crisis imperils China2004. The Economist: The great fall of China?2005. Nouriel Roubini: The Risk of a Hard Landing in China2006. International Economy: Can China Achieve a Soft Landing?2007. TIME: Is China's Economy Overheating? Can China avoid a hard landing?2008. Forbes: Hard Landing In China?2009. Fortune: China's hard landing. China must find a way to recover.2010: Nouriel Roubini: Hard landing coming in China.2011: Business Insider: A Chinese Hard Landing May Be Closer Than You Think2012: American Interest: Dismal Economic News from China: A Hard Landing2013: Zero Hedge: A Hard Landing In China2014. CNBC: A hard landing in China.2015. Forbes: Congratulations, You Got Yourself A Chinese Hard Landing.2016. The Economist: Hard landing looms for China2017. National Interest: Is China's Economy Going To Crash?2018. CNN: Forget the trade war, China's economy has other big problems2020. Economics Explained: The Scary Solution to the Chinese Debt Crisis2021. Global Economics: Has China's Downfall Started?....Yet it's already 2023 and China's economy is still going strong."
ct_94,@natashafrancis406,2025-01-24T23:30:22+00:00,"35 days, 3:57:22","Please, next time check how pinyin is pronounced! Otherwise, it sounds a bit silly the way this narrator is pronouncing many of the names of people and cities in China."
ct_95,@FXT130,2025-01-23T18:11:01+00:00,"33 days, 22:38:01",World's largest Prison.
ct_96,@TheChefDWC,2025-01-23T07:41:18+00:00,"33 days, 12:08:18","I'm the son of a Chinese immigrant who was among the first group of Chinese to emigrate to the United States after the U.S. repealed the anti-Chinese immigration act in 1943. If you study the history of China, the CCP has fallen into the same trap that led to the fall of previous Imperial Dynasties. They have fallen out of touch with the people. Their government prints lies about how everything is peachy keen. Most recently they claimed that business growth is up by 5%. Given how their economy is imploding, this can't possibly be true.Millions of Chinese citizens hold toxic mortgages for properties that were never completed by developers and/or were substantially overvalued. Some of these properties were also tofu dreg projects that were built with substandard materials in violaton of the law. Home owners have not had their concerns addressed by the government.In recent years, between 2022 and 2023, some 600,000 account holders lost their savings from by bank embezzlements and fraud schemes that were perpetrated by four rural banks in Henan province. Some 40 billion yuan ($8.5 billion) was lost. Although these accounts were supposed to have been insured by the government, reimbursement to the account holders was not forthcoming because the government decided that this was a civil matter and not the fault of the bank.Every major developer in China has gone into bankruptcy. Many of these companies were over leveraged. The failure of these developers has had a ripple effect throughout the economy affecting other businesses like steel producers and furniture makers.Although the government says that they want foreign investment, they tell their citizens that foreigners are not to be trusted. New security laws have made it easier for the government to seize intellectual property and to detain foreigners. Regulations are constantly changing which makes it difficult for businesses to operate.Fresh water supplies have been contaminated by pollution and nothing is being done to address this problem. Those water supplies which remain relatively clean have been unevenly distributed. Approximately 80% of China’s freshwater resources are located in the south, while the north, which is home to major cities and industrial centers, suffers from limited water availability. For instance, the JingJinJi region (Beijing, Tianjin, and Hebei) has an annual per capita water availability below 184 cubic meters, which far below the threshold for water scarcity.China has serious issues but the CCP insists that everything is fine. The government elites have the best of everything while the poor suffer and the increasingly bad economy erodes the middle class. Things have gotten so bad that some government employees haven't been paid in months!Back in the 90's, the government reached out to many families that had left China. They offered to return our confiscated property if we woud only return to the motherland. Nobody in my family thought that this would be a good idea. Nothing over the past three decades has changed my mind regarding the quality of life in China."
ct_97,@bookman2407,2025-01-22T15:11:03+00:00,"32 days, 19:38:03",The delivery driver is doing better than the University graduates
ct_98,@AntonOfTheWoods,2025-01-22T10:22:20+00:00,"32 days, 14:49:20","The problem is the same everywhere. Parents build up their kids' expectations, and governments allow young people to get degrees in fields that don't require workers. That's fine, but unless you are really, really brilliant, your Media Studies degree doesn't qualify you for anything but cleaning tables at McD's. But virtually zero people are willing to go and clean toilets if they managed to get a degree. Somehow they believe society *owes* them a cushy, well-respected job. And their parents take far too long to realise they were doing their ""little prince(ss)"" a massive disservice."
ct_99,@plungecastnz,2025-01-22T05:55:26+00:00,"32 days, 10:22:26","Poverty is here for the average Chinese mainlander.The working and middle class ""hiding in cafe's pretending to go to work"".Graduates born in 2002 (correction) are no longer getting employed or able to find work. Thats millions of highly educated grads.The CCP tried to bite the hand that feeds (the West & Western Companies) using it's finances gained through Intellectual Property Theft and using it's Belt & Road initiative to influence poor countries believing it's propaganda about wanting to help but using loans to steal and influence it's political clout in the West.Thus taking small countries voting power at the United Nations to gain unjust influence in the South Pacific, Latin America and Africa and the Middle East.All this is finally coming to light and the smaller countries citizens are turning against their Chinese overloads. A little to late if you ask me. As they now already have a foot hold in these poor nations political through bribes and business spies."
ct_100,@jefpduct8725,2025-01-22T01:14:25+00:00,"32 days, 5:41:25","I think the young Chinese people are like the Lenin of yesterday’s history. Only, they want free of speech and equal opportunity. And get rid of the CCP. It’s really just a matter of time."
ct_101,@supercruiser4925,2025-01-21T23:54:23+00:00,"32 days, 4:21:23",What's with the unwanted subtitles
ct_102,@BusinessLawReview,2025-01-21T19:00:08+00:00,"31 days, 23:27:08","报喜不报忧 --Chinese tend to tell you good things only. A lot of times, the so-called good things are made up."
ct_103,@maximpestsolutions3696,2025-01-21T15:09:08+00:00,"31 days, 19:36:08",Praying for all the Young across the World.It's Definitely going to get rough out there 🙏✝️💛.
ct_104,@ttemp2631,2025-01-21T14:52:22+00:00,"31 days, 19:19:22",Plenty of blue collar jobs in factories. The youth do not want to work in factories
ct_105,@tamoghnadas8581,2025-01-21T12:10:18+00:00,"31 days, 16:37:18","Not only China, its the same in India. GDP is growing but jobs aren't.Gig economy like food, grocery, package delivery and others are rapidly growing here too."
ct_106,@dufiasem,2025-01-21T02:31:36+00:00,"31 days, 6:58:36",4:18 what did the phone say?
ct_107,@Stephen_Jabs,2025-01-21T01:23:51+00:00,"31 days, 5:50:51",this happens even in Europe and America
ct_108,@Zoomerland,2025-01-21T00:24:03+00:00,"31 days, 4:51:03","""That meets my requirements."""
ct_109,@kh3777,2025-01-20T20:19:10+00:00,"31 days, 0:46:10",What's the problem with this unemployed youth cooking his own food at his home to save money instead of eating outside. He should downscale his ambitions of earning a high salary after leaving university.😮
ct_110,@kaizen_oiii1456,2025-01-20T06:36:50+00:00,"30 days, 11:03:50","Wait, tiktok is banned in china."
ct_111,@gengshutian,2025-01-19T11:02:22+00:00,"29 days, 15:29:22",Reportage avec qualite. Merci.
ct_112,@johngray7791,2025-01-19T10:30:43+00:00,"29 days, 14:57:43",I smell 💩
ct_113,@cyklopPL,2025-01-19T05:14:04+00:00,"29 days, 9:41:04",Fake news
ct_114,@cindymar1606,2025-01-18T22:40:39+00:00,"29 days, 3:07:39",In America all of our products come from china so youd think they are better off with all the business but nope the Chinese workers only earn 50 cents an hour so where is all the money and profit going to!?!?!? Yup the government. Just another example of greed.
ct_115,@Digibeatle09,2025-01-18T19:58:31+00:00,"29 days, 0:25:31","Economics is the “dismal science” - whilst it might be difficult to categorise China’s economy, it does share certain things with the economies of say, the United States and Europe and we have all seen economic “cycles” here in the West - of course, whether it’s some person higher up in the Communist Party or - here in the West - a politician who’s been elected by popular vote - the assurance that “there a quick fix” to these sort of issues runs hollow in the minds of many ….."
ct_116,@AmitSharma-ql5nr,2025-01-18T13:57:21+00:00,"28 days, 18:24:21","Dear French and German media - i think you have enough problem to look at your home country - rising unemployment, energy problem, healthcare. People are getting looted in day light in Paris. There are 100s of video in youtube where tourist have reported getting looted in European country.   No need to come to Asia to teach us."
ct_117,@joefox9765,2025-01-18T12:17:36+00:00,"28 days, 16:44:36",1 in 5 in city. In the country it's much higher 😢
ct_118,@Atomic_Mushroom,2025-01-18T04:34:40+00:00,"28 days, 9:01:40",the west is no better
ct_119,@FloatinBeeStingyButterfly,2025-01-18T01:46:43+00:00,"28 days, 6:13:43","Chinas situation is way worse than this. Because they hide all bad news, and give people a facade all the time, the world wouldn’t know. It’s the economic problems and the scammers in the society."
ct_120,@Quick-n-eg쿠이크앤이지,2025-01-17T23:35:03+00:00,"28 days, 4:02:03",차이나 needs Jesus Christ more than economic growth.
ct_121,@HeeHawCapital,2025-01-17T23:13:59+00:00,"28 days, 3:40:59",The worst documentary as you site dumb fuks and loosers w zero skills
ct_122,@nohopeequalsnofear3242,2025-01-17T22:28:15+00:00,"28 days, 2:55:15",Still safer & nicer than Detroit & SF
ct_123,@yourchannelname325,2025-01-17T16:48:44+00:00,"27 days, 21:15:44",stop filming these animals eating - it's disgusting
ct_124,@jsh12jho51,2025-01-17T16:41:24+00:00,"27 days, 21:08:24",Blame you fcking president and his CCP.Causing trouble to his own people and to other countries.OverturnThis president and his government
ct_125,@BbPp-dq7ei,2025-01-16T23:14:02+00:00,"27 days, 3:41:02",Who care
ct_126,@tutyathiyam2198,2025-01-16T21:13:33+00:00,"27 days, 1:40:33",Tianqing is already wealthy with the love of his family.
ct_127,@krishnaSagar69,2025-01-16T13:13:46+00:00,"26 days, 17:40:46","Spending more on anything doesn’t correlate in high returns anywhere. It’s when you spend less and get more is where the skill is.Frankly I don’t believe education is expensive anywhere. You can learn anywhere, thanks to the internet. It’s just how badly you want it."
ct_128,@larrysmith2123,2025-01-16T11:15:48+00:00,"26 days, 15:42:48",That Delivery guy is definitely not making 1500 euros a month. Don't believe he was allowed to be on camera as long he fakes his earnings to Western Media.
ct_129,@paulineagius8534,2025-01-16T10:04:46+00:00,"26 days, 14:31:46","Whoever the journalist is should honestly make more of an effort with Chinese names. If you’re going to do make a documentary about something, the least you can do is to at least try and pronounce things properly."
ct_130,@thatsrightmytype4144,2025-01-16T09:10:03+00:00,"26 days, 13:37:03",huhu god please put good faith in me.. and strengthen me..please me be discipline to achieve good habit and great track
