comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_19,@MrLhfan,2025-01-25T10:09:46+00:00,15:06:46,"Excuses, explanations, victim pose - left wing at its best."
ct_20,@oliver5976,2025-01-25T06:30:19+00:00,11:27:19,"Anything these leftie lunatics, like Arte, don’t like, are EXTREME right. 😂"
ct_21,@90taetaeya,2025-01-25T06:23:49+00:00,11:20:49,Is this allowed in Hungary?
ct_22,@katalindobo985,2025-01-25T04:40:12+00:00,9:37:12,❤❤❤
ct_23,@adamkozma6962,2025-01-24T22:16:30+00:00,3:13:30,As a hungarian I really want to get rid of Orban and Fidesz.
ct_24,@dontmindaboutthisstupidtroll,2025-01-24T22:03:50+00:00,3:00:50,"Like California against Trump, Warsaw against Duda and people living in cities being detached from reality of other citizens or trying to scrap their post-city identity by thinking about them bad.And that's a reason why elite loses."
ct_25,@renderkid,2025-01-24T21:28:50+00:00,2:25:50,"Not left = ""Extreme"" right. Got it. Europe is going downhill because of social democrat policies. It is time to wake up."
ct_26,@wtfwtf89,2025-01-24T21:22:38+00:00,2:19:38,"Orbán isn't ""extreme right wing"" - a right wing populist for sure, but Arte is without evidence calling a democratically elected prime minister a terrorist that needs to be deposed, just as the term "" extreme right"" brings to mind."
ct_27,@Baerchenization,2025-01-24T20:03:31+00:00,1:00:31,"Capitals, or major cities, always tend to pool the champagne socialists who do not know why they have it so good, like London, NYC, Berlin. These people need to get out of town more..."
ct_28,@BenAdam76-q9h,2025-01-24T19:32:27+00:00,0:29:27,"This little dictator of Hungary thinks he'll get away with his corruption with Trump in power. Trump has no friends, his only friend is money, and Orban doesn't have it..."
ct_29,@valevisa8429,2025-01-24T19:29:18+00:00,0:26:18,"Rural voters like everywhere,the most uneducated and easy to fool.In US is exactly the same."
ct_30,@mikevarga6742,2025-01-24T19:28:12+00:00,0:25:12,I doubt it
ct_31,@gexpe2003,2025-01-24T19:11:00+00:00,0:08:00,FTC Budapest
